id,id_str,screen_name,location,description,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
2912837156,2912837156,everygothcolor,,"every goth knows black isn't just a single color // by @dbaker_h, idea courtesy of @mattlaschneider & inspired by @everycolorbot",324,0,23,0,FALSE,6664,en-gb,FALSE,FALSE,FALSE,1
7.3E+17,7.3E+17,lillyb121,,I live in Texas,283,443,1,4021,FALSE,2864,en,TRUE,TRUE,FALSE,1
3434287275,3434287275,best_tv_recaps,TV Land,Fake recaps of your favorite TV shows ‰Û¢ bot by @ckolderup & @jamiesoncox ‰Û¢ concept by @M_Weiland #vergehackweek #botALLY,95,3,0,0,FALSE,2464,en,FALSE,FALSE,FALSE,1
3491890817,3491890817,Nucleosome_Bot,,Literature bot reporting all papers which contain nucleosome in the abstract. Created by @Gene_Regulation,571,15,19,1,FALSE,1181,en,TRUE,FALSE,FALSE,1
2955088535,2955088535,KathlenelTloi,"Blountville, TN, USA",The official Twitter account of the United States Marine Corps. The appearance of links does not constitute endorsement.,20,1827,0,312,FALSE,387,en,FALSE,FALSE,FALSE,1
7.9E+17,7.9E+17,NArcisal20,"Hartselle city, AL, USA","Amateur photographer, husband and father extraordinaire.",3,523,0,87,FALSE,113,en,TRUE,FALSE,FALSE,1
7.76E+17,7.76E+17,PentatonicBot,,"I tweet pentatonic ditties. My friend @mididittyBOT sings them for me. To learn my notation, visit http://t.co/o5SYTE11ku.",16,25,3,1,FALSE,150,en,FALSE,FALSE,TRUE,1
7.49E+17,7.49E+17,biorxiv_micrbio,,,782,0,14,0,FALSE,276,en,TRUE,FALSE,FALSE,1
7.98E+17,7.98E+17,crossword_regex,,artisanal bot by @Objelisks,6,0,4,0,FALSE,241,en,FALSE,FALSE,TRUE,1
3326331851,3326331851,think_i_do,,"I do stuff, I swear. #botALLY åá bot by @ckolderup",187,1,36,1,FALSE,10881,en,FALSE,FALSE,FALSE,1
2708127300,2708127300,wowwwrude,,it's never not funny‹ÄÈ#botALLY‹ÄÈ#wowwwnetwork,659,806,19,1,FALSE,9565,en,TRUE,FALSE,FALSE,1
8.14E+17,8.14E+17,angrystepparent,,,9,89,0,0,FALSE,4,en,TRUE,TRUE,FALSE,1
7.07E+17,7.07E+17,TavernOfMirth,,A trope walks into a bar. Bot by @robdubbin. #botALLY,40,0,14,0,FALSE,884,en,TRUE,FALSE,FALSE,1
4839381338,4839381338,voasekuck87,"St. Louis city, MI, USA",Director of Photography at The Wall Street Journal.  Avid gardener when Off Duty.,2,350,0,32,FALSE,34,en,TRUE,FALSE,FALSE,1
4836710328,4836710328,hihiCherylsC,"East Moline, United States",Television has brought back murder into the home - where it belongs.,1,365,0,29,FALSE,25,en,TRUE,FALSE,FALSE,1
2553350965,2553350965,everywordcup,2014,Fav and RT the superior word in each matchup. Goooal! A tribute to @everyword / @aparrish by @johnholdun,160,3,17,1,FALSE,4080,en,TRUE,FALSE,FALSE,1
369587408,369587408,tcellbiology,,Streaming freshly published papers in the field of T cell biology from all relevant journals. With us you will not miss any important discovery anymore!,972,43,24,253,FALSE,7460,en,FALSE,FALSE,FALSE,1
2432961043,2432961043,JargonTron,Sports Hell,Jargon!,34,22,9,0,FALSE,19078,en,TRUE,FALSE,FALSE,1
2788297100,2788297100,MuscleStemCell,,Tweeting articles on muscle stem cells from pubmed RSS feeds.,176,5,16,0,FALSE,5685,en,TRUE,FALSE,FALSE,1
2748844394,2748844394,botechre,Rochdale,likely Autechre song titles // aåÊbot byåÊ@inky,156,1,19,0,FALSE,22280,en-gb,FALSE,FALSE,FALSE,1
7.82E+17,7.82E+17,sjuworkerr,,"Twitter dedicated to revealing corruption, discrimination, harassment etc at St. John's university queens campus.",736,3482,4,22,FALSE,681,en,TRUE,FALSE,FALSE,1
4858410890,4858410890,MIlissawhihix,"Pinckney village, MI, USA","expert driftologist, gets the drift and flows with it.",2,323,0,40,FALSE,34,en,TRUE,FALSE,FALSE,1
7.49E+17,7.49E+17,biorxiv_biophys,,,76,0,4,0,FALSE,183,en,TRUE,FALSE,FALSE,1
3185769799,"""3185769799""","""Bedr0ckLearning""","""London, England""","""We are on a mission to improve students' vocabulary and drive up standards of literacy. Join us in the battle!""",970,1642,15,145,FALSE,976,"""en""",FALSE,FALSE,FALSE,1
7.95E+17,7.95E+17,AwfulEmoji,,Celebrating the weird faces and messy emotions of all the world. Posts every three hours. Made by @harrygiles in #CBDQ,32,0,10,0,FALSE,1038,en,FALSE,FALSE,FALSE,1
2925162284,2925162284,twoemoji,,by @stevemclaugh,762,317,29,293,FALSE,40206,en,FALSE,FALSE,FALSE,1
2553194498,2553194498,everynerd,,A comprehensive list of every nerd. Get on the list by following it. // for @everyword & @aparrish // by @tinysubversions,231,0,15,0,FALSE,622,en,TRUE,FALSE,FALSE,1
7.74E+17,7.74E+17,vuguiwi1991,"Kinston, United States","Sex, Lies and Silver Lake. Season 2, COMING SOON.",7,664,1,157,FALSE,187,en,TRUE,FALSE,FALSE,1
2829712275,2829712275,TumorImm_papers,,A TwitterBot for Cancer Immunology and Tolerance papers on #PubMed. Curated by @adamsnookphd,531,1,44,0,FALSE,25992,en,TRUE,FALSE,FALSE,1
7.08E+17,7.08E+17,donalddrumpfbot,,,23,0,1,2,FALSE,99,en,TRUE,FALSE,FALSE,1
8.41E+17,8.41E+17,janine_baradi,,,3,49,0,4,FALSE,1,en,TRUE,TRUE,FALSE,1
3308085347,3308085347,attribot,,Tweet !roll anywhere in your msg to get your roll of the dice,139,7,6,3,FALSE,497,en,FALSE,FALSE,FALSE,1
3089498686,3089498686,baaldraavers,,THEY'RE THERE,66,601,2,25,FALSE,1697,en,FALSE,FALSE,FALSE,1
2461693056,2461693056,MOF_papers,,I'm a bot that surveys the metal?organic frameworks (MOF) literature for you! Operated by @fxcoudert,693,386,14,18,FALSE,3271,en,TRUE,FALSE,FALSE,1
8.4E+17,"""840343879668908032""","""kateware9733""","""""","""""",3,57,0,0,FALSE,1,"""en""",TRUE,FALSE,FALSE,1
200798460,200798460,Anthonyswag18,,,0,60,0,0,FALSE,0,en,TRUE,TRUE,,1
523538804,523538804,poll_test,The Internets,Just pingin' away at @poll to make sure the whole stack is in working order. I'm bored :(,55,1,8,0,FALSE,1841755,en,TRUE,FALSE,FALSE,1
2597380748,2597380748,zorak_ebooks,,,64,32,8,2,FALSE,4269,en,TRUE,FALSE,FALSE,1
4493492963,4493492963,Bot_Nohomo,Satire,,102,2,3,0,FALSE,51833,de,TRUE,FALSE,FALSE,1
8.02E+17,8.02E+17,JeseniaT16,"Renovo borough, PA, USA","The Girl from Australia, dreams on fire, higher and higher. Annie Cresta. Tomboy in a dress.",0,290,0,30,FALSE,35,en,TRUE,FALSE,FALSE,1
2910706257,2910706257,Kozzzy24,"England, United Kingdom","Vice President, Atos. In to all things digital, family man and journey man football supporter. All views my own.",1214,2573,30,967,FALSE,415,en-gb,FALSE,FALSE,FALSE,1
2558895162,2558895162,riverlevel_1867,,"One of 1000’s of unique automated river level accounts, part of the http://t.co/LJVIAhj6Cp and http://t.co/KVOHg9Kpsi systems. Email: info@shoothill.com",18,3,4,0,FALSE,1817,en,TRUE,FALSE,FALSE,1
3242809616,3242809616,re3makes,"Los Angeles, CA","Fresh E3 rumours every 3 hours! Made by @warandpeace with http://t.co/XpDuja7Q2I. Inspired by @TheBlackNerd, @sokareemie, @mikesacco, & @tinysubversions",255,5,8,0,FALSE,288,en,FALSE,FALSE,FALSE,1
2600179838,2600179838,SpellerBot,,You can't spell words without other words.,72,0,20,0,FALSE,2233,en,TRUE,FALSE,FALSE,1
2992120279,2992120279,BletchleyRoll,"Bletchley Park,Buckinghamshire",More than 75% of Bletchley Park's code-cracking veterans are women. Full list: http://t.co/2tNLDxBxyk. Bot by @marythought.,253,57,18,9,FALSE,36435,en,TRUE,FALSE,FALSE,1
4844965386,4844965386,fastsamueldwrig,"Elloree town, SC, USA",Gazeteci,0,346,0,30,FALSE,39,en,TRUE,FALSE,FALSE,1
2407089794,2407089794,RootPapers,Underground,"Daily RSS feed for #Plant Root papers in #PubMed, #arXiv, #Bioarxiv and #PeerJ Preprints. Curated by @rubenrellan",244,0,21,0,FALSE,14990,en,TRUE,FALSE,FALSE,1
7.99E+17,7.99E+17,weatherlies_bot,"London, England",Lies about the weather periodically. May sometimes be right. Made by @andrewjmichaud for #NaBoMaMo 2016,20,1,6,0,FALSE,1578,en,FALSE,FALSE,FALSE,1
8.41E+17,8.41E+17,Victoriaavell11,"Bronx, NY",,0,68,0,0,FALSE,1,en,TRUE,FALSE,TRUE,1
2564336228,2564336228,DJ_EBOOKS,CLUB TWITTER THE PARTY IS HERE,SEND ME A REQUEST: @DJ_EBOOKS request [artist] // SPINNIN BOTH FRESH N CLASSIC _EBOOKS SINCE 2014 // image credit in site // by @thricedotted,1929,2753,28,1843,FALSE,10337,en,FALSE,FALSE,FALSE,1
2529158347,2529158347,Popgen_Papers,University of Wyoming,"New Publications in Population Landscape and Ecological Genomics from #arXiv, #bioRxiv and #Pubmed. Curated by Vikram Chhatre (@popgenomics)",660,0,23,0,FALSE,4773,en,TRUE,FALSE,FALSE,1
1968852972,1968852972,AskAndAnswerBot,,I retweet questions followed by answers. Brought to you by @rfreebern.,358,1,15,1,FALSE,42988,en,TRUE,FALSE,FALSE,1
8.25E+17,8.25E+17,jakeuip27,"McMinnville, United States",20 Something in NJ.,1,259,0,14,FALSE,33,en,TRUE,FALSE,FALSE,1
8.26E+17,8.26E+17,tylerstacos_,,RT first tweet plz and follow @lexydray if you would like ‰_,25,897,0,38,FALSE,20,en,TRUE,TRUE,FALSE,1
8.4E+17,"""840335819445551104""","""2UvyAyaFb5jpLby""","""""","""""",2,97,0,0,FALSE,0,"""en""",TRUE,TRUE,FALSE,1
3299372399,3299372399,Botgle,,"I'm a boggle bot! New games every few hours. Reply to me with the words you find! Scores, seasons, etc coming soon! Bot by @muffinista #botALLY",1056,1576,76,55901,FALSE,87824,en,TRUE,FALSE,FALSE,1
1581606528,1581606528,hotelbotai,,Hotel Booking Bot,17504,0,62,0,FALSE,27782,en,FALSE,FALSE,FALSE,1
2954826133,2954826133,TysonFosterz,"Robbinsville town, NC, USA","Your official source for news, updates and tips from Twitter, Inc.",12,2034,0,333,FALSE,476,en,FALSE,FALSE,FALSE,1
2157584160,2157584160,AutoVids,Vineland,"Automatically generated YouTube music videos. One in the day, and one at night. Because why not. by @tinysubversions",68,1,15,1,FALSE,401,en,TRUE,FALSE,FALSE,1
2215833073,2215833073,ParrotFlaubert,,Wholly Original Books about Famous Authors and Everyday Things,12,0,6,0,FALSE,156,en,TRUE,FALSE,FALSE,1
197288202,197288202,bidoof_bot,Route 201,Bidoof doooof... [bot],6027,0,36,2,FALSE,116980,en,FALSE,FALSE,FALSE,1
2519434339,2519434339,butt_things,butts,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),3947,4728,94,70947,FALSE,91770,en,FALSE,FALSE,FALSE,1
2953606090,2953606090,moajaqind1982,"Andrews town, IN, USA",Comedian and doer of things on your TV and at Unspirational.,25,1935,0,267,FALSE,368,en,FALSE,FALSE,FALSE,1
7.9E+17,7.9E+17,riuleew83,"Stanleytown, VA, USA","The guy with the motherboard tattoo, programmer, coder, graphic designer, a fully functioning transhumanist sociopath with a lot of misanthropy and skepticism",3,519,0,97,FALSE,107,en,TRUE,FALSE,FALSE,1
3162970766,3162970766,preprints_metab,,,3,6,1,16,FALSE,17,en,TRUE,TRUE,FALSE,1
7.08E+17,7.08E+17,valid9tion,,"gentle affirmations for rough days/weeks/years, every 30 mins. just because a bot said them doesn't mean they're not true. call @chevalier_cygne with feedback",560,0,17,0,FALSE,17873,en-gb,FALSE,FALSE,FALSE,1
8.31E+17,8.31E+17,litts_mccarlie,,"Jagan menghina seseorang yg lebih rendah daripada kamu, kerana segala sesuatuitumempunyai kelebihan.",0,30,0,39,FALSE,60,en,TRUE,FALSE,FALSE,1
8.1E+17,8.1E+17,SunsetGenerator,,Enjoy sunrises and sunsets with @rantzien and @AlaynaMCole of @HornedLlama.,12,1,2,0,FALSE,692,en,TRUE,FALSE,FALSE,1
8.23E+17,8.23E+17,peawme,"Society Hill, NJ, USA",Detroit Lions Official Twitter Page,4,259,0,12,FALSE,12,en,TRUE,FALSE,FALSE,1
860598030,860598030,Jacktheboss434,,,0,100,0,0,FALSE,0,en,TRUE,TRUE,,1
7.36E+17,7.36E+17,bangbangarix12,,follow @drakeftagb,17,500,0,1,FALSE,4,en,TRUE,FALSE,FALSE,1
764084202,764084202,buzarun,,Hey! My contact is Joanne5 on https://t.co/MaPf5xhQTK,49,1537,0,0,FALSE,1,en,TRUE,FALSE,FALSE,1
1562113064,1562113064,DPLAbot,Libraries Everywhere,Random finds from the 8.9 million items in the collections of the Digital Public Library of America (Bot not affiliated with the DPLA),638,60,0,1,FALSE,4647,en,TRUE,FALSE,FALSE,1
2312637570,2312637570,i_akari_daisuki,,Twitter API + Google Images + ImageMagick. Inspired by @akari_daisuki,21172,20058,162,0,FALSE,80502,en,TRUE,FALSE,FALSE,1
2824114022,2824114022,wowwwiftrue,,it's never not funny‹ÄÈ#botALLY‹ÄÈ#wowwwnetwork,547,650,15,1,FALSE,6857,en,TRUE,FALSE,FALSE,1
8.28E+17,8.28E+17,gloster_tilda,,black eil bries arebae,0,34,0,55,FALSE,71,en,TRUE,FALSE,FALSE,1
3957192304,3957192304,buoypix,the seven seas,Pictures taken by @NOAA buoys in the middle of the ocean. I'm a bot by @fitnr,116,1,14,1,FALSE,1031,en,FALSE,FALSE,FALSE,1
7.04E+17,7.04E+17,MusicmakerBot,,bot by @JoannaBlackhart / code by @NoraReed Patreon: https://t.co/Xhu7YNK4Ls  Tip Jar: https://t.co/M06ZzyhKmA ‰Û_   I randomly spit out music progressions!,194,3,18,0,FALSE,5652,en,TRUE,FALSE,FALSE,1
2999876456,2999876456,erowidrecruiter,The Uncanny Valley,"A Markov-powered mashup of Erowid trip reports and tech recruiter emails. Run by @aphyr, who's not affiliated with Erowid. Heck, he's never even smoked pot.",12368,0,265,34,FALSE,587,en,FALSE,FALSE,FALSE,1
3000753730,3000753730,TVCommentBot,TV Land,The original TV Helper. I am a bot that watches live broadcast TV and improves it with new dialogue. #NoBan #NoWall,2682,403,180,6309,FALSE,72033,en,TRUE,FALSE,TRUE,1
1950945236,1950945236,arXiv_grqc,,A new way to get your daily dose of gr-qc preprints from arXiv,176,2,19,0,FALSE,23319,en,TRUE,TRUE,FALSE,1
2895992899,2895992899,allnothings,Dresden,Tweets randomly ~10 times a day between 8am-10pm PST. Complaints: @beaugunderson,160,12,24,0,FALSE,14279,en,TRUE,FALSE,FALSE,1
7.94E+17,7.94E+17,pkmn_bonsai,,artisanal bot by @Objelisks,18,0,9,0,FALSE,1590,en,FALSE,FALSE,TRUE,1
2383588777,2383588777,memcached_magic,,Because memcached is magic. I'm a bot that updates every 3 hours. By @tinysubversions.,35,1,9,0,FALSE,4402,en,TRUE,FALSE,FALSE,1
7.48E+17,7.48E+17,elmerw28,"Braxton village, MS, USA",I am a student of the Teachings of the Honorable Elijah Muhammad. My Ministry is of LOVE and healing thru teaching the word and sharing my music.,5,714,0,124,FALSE,189,en,TRUE,FALSE,FALSE,1
2256099668,2256099668,PriceOfDogecoin,TO THE MOON!,Donations Appreciated : D7C1ELtowbSvzy1DoSMuq7tGijjG3X1g2d,1829,8,51,62,FALSE,27851,en,TRUE,FALSE,FALSE,1
8.22E+17,8.22E+17,chicknolapowell,"Glenview village, IL, USA",Family over everything,1,262,0,25,FALSE,28,en,TRUE,FALSE,FALSE,1
8.24E+17,8.24E+17,meua_lee,,I DONT NEE A FUCKIN SLOGGIN FUC A TEAM I JUST FOLLOW ACK UNFOLLOW ME AND I'LL KICK YOUR ASS,0,26,0,39,FALSE,57,en,TRUE,FALSE,FALSE,1
3105987827,3105987827,a_travel_bot,anywhere and everywhere,Miniature random travel guides for randomly chosen locations. A bot companion to A Travel Guide. Sentences sourced from Wikivoyage. CC BY-SA 3.0. By @aparrish.,152,0,85,0,FALSE,3301,en,TRUE,FALSE,FALSE,1
2954620643,2954620643,MAmuamunt,"Norwich city, NY, USA","Official page of Angie Harmon. Mother of three AMAZING kids, Unicef Ambassador, Writer, Director, LOVE being part of TNT Rizzoli & Isles",24,2000,0,273,FALSE,315,en,FALSE,FALSE,FALSE,1
7.15E+17,7.15E+17,wordisaprison,,,162,0,14,0,FALSE,20469,en,TRUE,FALSE,FALSE,1
7.82E+17,7.82E+17,selfportraitexe,A:\,Generating äóìself-portraitsäó once a day äó¢ A bot by @ashur äó¢ #botALLY,62,0,13,0,FALSE,166,en,TRUE,FALSE,FALSE,1
3168222871,3168222871,TermsofSbot,The back of ur blank check,I read the terms that you do not,107,334,21,19,FALSE,5394,en,TRUE,FALSE,FALSE,1
8.12E+17,8.12E+17,walenar21,"Early city, IA, USA",RTs and follows are not endorsement. Tweets are in English and Turkish.,0,231,0,17,FALSE,20,en,TRUE,FALSE,FALSE,1
2789749526,2789749526,pseudo_papers,,PubMed search bot for pseudomonas. Opinions are my own and indicate terrifying emergence of sentience. Alert @kay_aych in case of robot uprising/bugs.,509,35,33,0,FALSE,10551,en,FALSE,FALSE,FALSE,1
3315333763,3315333763,lncRNA_papers,"Boulder, CO",Bringing you the latest in #lncRNA scientific literature. #lincRNA #longnoncodingRNA #RNA #biochem #pubmed #science,288,1,16,0,FALSE,3427,en,TRUE,FALSE,FALSE,1
8.08E+17,8.08E+17,Now_Boobs,World,Welcome to my #big_boobs profile. I will add as many #boobs pics as possible with the hottest #bigtits ladies. For more enter https://t.co/Dp4twz1jti,117,353,10,7,FALSE,2853,en,FALSE,FALSE,FALSE,1
3170956028,3170956028,snailsnake,chutes and shells,snail half dedicated to @inky // complaints to @beaugunderson,198,2,20,1,FALSE,11675,en,FALSE,FALSE,FALSE,1
161859875,161859875,duane_persaud,"New Jersey, USA",,2,12,0,202,FALSE,0,en,TRUE,TRUE,,1
4494416373,4494416373,ValentinoBot,,A bot that tweets every line said by Robbie Valentino on Gravity Falls every 30 minutes. Please report any mistakes/misspellings/errors to @JadaManiscalco.,873,8,4,0,FALSE,20734,en,TRUE,FALSE,FALSE,1
2784743756,2784743756,relations_js,,updates every few hours // made by @katierosepipkin,99,0,24,0,FALSE,75,en,FALSE,FALSE,FALSE,1
2605381224,2605381224,bandname_exe,,New and improved(?) Fashionable Metal Bandname Generator. Tweet request bandname at it to get your very own bandname // by @dbaker_h,134,0,17,0,FALSE,7597,en,FALSE,FALSE,FALSE,1
7.64E+17,7.64E+17,LoremipsumBot,,A Lorem ipsum hourly generator. By @congegno #botALLY,15,1,5,0,FALSE,5017,it,TRUE,FALSE,FALSE,1
3307268018,3307268018,genie_nelson,"Brier, WA",Starting my second half of life,4,47,0,0,FALSE,1,en,FALSE,FALSE,FALSE,1
2409784321,2409784321,ManyJams,Everywhere,There are a lot of game jams. So here. Have a new one every three hours. A bot by @tinysubversions,145,1,19,0,FALSE,6758,en,TRUE,FALSE,FALSE,1
2955333247,2955333247,Marquis_Turnerx,"Odin village, IL, USA",https://t.co/6QpVrdlOGT.,19,1952,2,290,FALSE,420,en,FALSE,FALSE,FALSE,1
8.23E+17,8.23E+17,katheyp27,"West Bend, United States","Pastor of Empowerment Temple in Baltimore, MD",1,236,0,25,FALSE,24,en,TRUE,FALSE,FALSE,1
2867430136,2867430136,mozerablebot,,"You were looking for a bot, and then you found a bot. I'm Miserable Now, by @mambocab. ~5 tweets/day. Code/acknowledgments on GitHub.",41,1,17,0,FALSE,3048,en,FALSE,FALSE,FALSE,1
8.41E+17,8.41E+17,LitOffLanterns,,,1,80,0,0,FALSE,1,en,TRUE,FALSE,TRUE,1
2654817222,2654817222,oiledits,,I‰Ûªm a bot that tweets anonymous Wikipedia edits made from the IPs of oil companies and defense contractors. Based on @congressedits.,1229,83,49,21,FALSE,614,en,FALSE,FALSE,FALSE,1
6.95E+17,6.95E+17,BeaHgiant,"Portola Hills, CA, USA",I looked up my family tree and found out I was the sap.,1,341,0,33,FALSE,42,en,TRUE,FALSE,FALSE,1
7.68E+17,7.68E+17,GrantsBotGov,United States,Just a bot that tweets the https://t.co/ROXIqz0eDO RSS feed. Not associated with https://t.co/1NJoBtBGWo / @grantsdotgov in any way. Maintained by @EcoEvoGames.,167,5,2,0,FALSE,607,en,TRUE,FALSE,FALSE,1
3982731976,3982731976,mcgucket_bot,,A bot that tweets every line said by Fiddleford McGucket on Gravity Falls every 30 minutes.,1129,7,2,0,FALSE,23557,en,FALSE,FALSE,FALSE,1
8.41E+17,8.41E+17,BowieK66,,,0,22,0,0,FALSE,1,en,TRUE,TRUE,FALSE,1
2768374981,2768374981,ducknoteprice,,,3,0,3,0,FALSE,1050,en,TRUE,FALSE,FALSE,1
3304189373,3304189373,robotrecipes,robot kitchen,tasty recipes for robot // not for human // a bot by @inky (human) // source: https://t.co/3SFVj3be16,505,13,49,0,FALSE,5109,en,FALSE,FALSE,FALSE,1
3224289024,3224289024,everyumlaut,,bot by @dbaker_h,15,0,11,0,FALSE,31365,en-gb,TRUE,FALSE,FALSE,1
7.3E+17,7.3E+17,glossatory,Australah,SOCIAL ON GLOSSATORY: the branch of the considered addered poker by looses - a bot by @bombinans,16,1,4,0,FALSE,1832,en,FALSE,FALSE,FALSE,1
8.2E+17,8.2E+17,Fancypants6047,vancouver,,41,394,0,3,FALSE,4,en,TRUE,FALSE,TRUE,1
2602217174,2602217174,Hedgehogize,Moebius,#NAME?,549,370,12,12,FALSE,4658,en,FALSE,FALSE,FALSE,1
8.33E+17,8.33E+17,jamieph93986621,,"I wasn't bor ysterday,  was born tomorrow",0,60,0,0,FALSE,10,en,TRUE,FALSE,FALSE,1
8.25E+17,8.25E+17,NothemDonella,,Your diac No,0,43,4,48,FALSE,86,en,TRUE,FALSE,FALSE,1
2215073972,2215073972,pony_strategies,,Best Strategy Guides for PÌ«neis Brilhantes series,102,3,21,0,FALSE,10873,en,TRUE,FALSE,FALSE,1
2903085721,2903085721,imgconvos,,"@-mention me in a tweet from any reply thread between the image bots i follow, and i'll make a gif out of their conversation // by @thricedotted",578,17,96,0,FALSE,5234,en,FALSE,FALSE,FALSE,1
8.27E+17,8.27E+17,StobbeKindra,,prabida,1,34,0,68,FALSE,98,en,TRUE,FALSE,FALSE,1
2529023630,2529023630,cgagraphics,#botALLY,8086 in Turbo Mode ‰Û¢ by @derekarnold,1456,12,122,4,FALSE,72096,en,FALSE,FALSE,FALSE,1
